timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/03 02:28:31.525, 54383, 95830, 0,11023576
2026/09/03 02:28:46.592, 54383, 95830, 0,9139972
2026/09/03 02:29:01.659, 54383, 95830, 0,9278988
2026/09/03 02:29:16.723, 54383, 95830, 0,15229948
2026/09/03 02:29:31.799, 54383, 95830, 0,14182932
2026/09/03 02:29:46.844, 54383, 95830, 0,17361756
2026/09/03 02:30:01.911, 54383, 95830, 0,9114180
2026/09/03 02:30:17.023, 54383, 95830, 0,16519280
2026/09/03 02:30:32.089, 54383, 95830, 0,9254496
2026/09/03 02:30:47.158, 54383, 95830, 0,8839164
2026/09/03 02:31:02.221, 54383, 95830, 0,11613552
2026/09/03 02:31:17.290, 54383, 95830, 0,17619776
2026/09/03 02:31:32.337, 54383, 95830, 0,14618592
2026/09/03 02:31:47.445, 54383, 95830, 0,9071584
2026/09/03 02:32:02.483, 54383, 95830, 0,15784976
2026/09/03 02:32:17.563, 54383, 95830, 0,14374056
2026/09/03 02:32:32.661, 54383, 95830, 0,13817628
2026/09/03 02:32:47.706, 54383, 95830, 0,13049180
2026/09/03 02:33:02.754, 54383, 95830, 0,16055488
2026/09/03 02:33:17.834, 54383, 95830, 0,9120660
2026/09/03 02:33:32.879, 54383, 95830, 0,12427536
2026/09/03 02:33:47.972, 54383, 95830, 0,10162308
2026/09/03 02:34:03.054, 54383, 95830, 0,14101984
2026/09/03 02:34:18.101, 54383, 95830, 0,10336768
2026/09/03 02:34:33.175, 54383, 95830, 0,13373052
2026/09/03 02:34:48.229, 54383, 95830, 0,12923792
2026/09/03 02:35:03.297, 54383, 95830, 0,9153052
2026/09/03 02:35:18.369, 54383, 95830, 0,9294960
2026/09/03 02:35:33.440, 54383, 95830, 0,11409984
2026/09/03 02:35:48.499, 54383, 95830, 0,13868376
2026/09/03 02:36:03.563, 54383, 95830, 0,14777208
2026/09/03 02:36:18.635, 54383, 95830, 0,9178372
2026/09/03 02:36:33.707, 54383, 95830, 75,9295588
2026/09/03 02:36:48.782, 54383, 95830, 0,14863840
2026/09/03 02:37:03.840, 54383, 95830, 0,8951336
2026/09/03 02:37:18.907, 54383, 95830, 0,17998292
2026/09/03 02:37:33.968, 54383, 95830, 0,9097640
2026/09/03 02:37:49.022, 54383, 95830, 0,9179032
2026/09/03 02:38:04.088, 54383, 95830, 0,11372064
2026/09/03 02:38:19.148, 54383, 95830, 0,8796952
2026/09/03 02:38:34.216, 54383, 95830, 0,13833956
2026/09/03 02:38:49.260, 54383, 95830, 0,8980892
2026/09/03 02:39:04.356, 54383, 95830, 0,14002200
2026/09/03 02:39:19.408, 54383, 95830, 0,9502284
2026/09/03 02:39:34.457, 54383, 95830, 0,12442628
2026/09/03 02:39:49.576, 54383, 95830, 0,8801200
2026/09/03 02:40:04.675, 54383, 95830, 0,18071956
2026/09/03 02:40:19.721, 54383, 95830, 0,15416960
2026/09/03 02:40:34.770, 54383, 95830, 0,12230292
2026/09/03 02:40:49.814, 54383, 95830, 0,9176100
2026/09/03 02:41:04.885, 54383, 95830, 0,9292260
2026/09/03 02:41:19.941, 54383, 95830, 0,15270100
2026/09/03 02:41:35.008, 54383, 95830, 0,8879344
2026/09/03 02:41:50.079, 54383, 95830, 0,15951032
2026/09/03 02:42:05.147, 54383, 95830, 0,9125716
2026/09/03 02:42:20.238, 54383, 95830, 0,13660668
2026/09/03 02:42:35.285, 54383, 95830, 0,8846068
2026/09/03 02:42:50.352, 54383, 95830, 0,13004048
2026/09/03 02:43:05.419, 54383, 95830, 93,8925852
2026/09/03 02:43:20.526, 54383, 95830, 0,16045664
2026/09/03 02:43:35.572, 54383, 95830, 0,9130848
2026/09/03 02:43:50.621, 54383, 95830, 0,18463716
2026/09/03 02:44:05.691, 54383, 95830, 0,9307720
2026/09/03 02:44:20.755, 55370, 95830, 9,15028944
2026/09/03 02:44:35.803, 55422, 95830, 0,8868656
2026/09/03 02:44:50.879, 55422, 95830, 0,16704464
